Age,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_work_hours,TenureRatio,PromotionGap,IncomePerYear,IsOverworked,ManagerStability,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
0.6767733434024675,-0.7683227573251177,4,1,1,-0.8657395832603919,-0.6749394150019883,-0.8848668057053172,1,1.7860983243611834,3,2.9955900020856623,0.5726815444405439,2.222226398340972,3.0,4.0,4.0,3,3,0.8079489552487885,1.33073886904172,-0.3041175250994751,-0.638244627312214,1,-0.014132197913520647,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.9910588091445875,1.3078232881692364,3,1,2,-0.35743342371856324,-1.0730405950811506,-0.34279740053023977,1,-0.9319031073709227,6,-0.6527829647227825,-0.3626847392182116,-0.587200487129722,4.0,3.0,3.0,3,3,2.254271411790095,0.06280235345298187,0.05210806709994281,0.0796522373307451,1,0.12454571935708857,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.30894075590412245,2.2848331919312854,4,1,5,0.831544206318966,-0.6749394150019883,-1.1559015082928559,1,-0.2847599093394689,3,0.3422278444067933,1.5080478280992995,-0.587200487129722,3.0,4.0,3.0,2,3,-1.1779342104685495,1.1149198876649136,1.7192438385932185,0.14344240288366136,0,-0.9571420353536639,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.9660834887751825,-0.03556532950358094,3,1,1,-0.3855178213988583,-1.0730405950811506,2.0965149227576085,2,-0.2847599093394689,2,0.17639270955186404,-0.6744735004377967,0.817512955605625,2.0,1.0,3.0,2,4,-0.3610992479659463,0.7642140429276031,-0.8740784726185438,-0.32870462429222597,0,1.126108455200378,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.19941696709227916,-0.2798178054440932,2,1,2,-0.6897297321495351,-0.6749394150019883,2.6385843279326857,0,-0.1553312697331781,2,0.5080629792617226,-0.6744735004377967,-0.587200487129722,3.0,3.0,4.0,2,4,0.5606502968764406,1.146802237186487,-0.8740784726185438,-0.4711342958207119,1,-1.0226988689724974,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-2.061321376893616,-0.5240702813846054,4,1,2,-0.6895153474344184,-0.6749394150019883,-0.8848668057053172,1,-1.4496176657960858,3,-1.1502883692875705,-0.6744735004377967,-1.1490858642238606,2.0,4.0,3.0,3,3,-1.0280562356974303,-2.041432714970881,-0.8740784726185438,1.9710680717563271,0,-1.6782672051608325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.01963061053140752,-0.03556532950358094,1,1,3,-0.4301098421431436,-0.27683823492282594,-1.1559015082928559,1,0.8800978471171481,3,-0.9844532344326412,-0.6744735004377967,-0.8681431756767913,3.0,2.0,2.0,2,3,1.677241208921284,-1.8568506914249279,-0.8740784726185438,-0.520919936840065,1,0.12454571935708857,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.7862971322143109,1.3078232881692364,3,1,1,-0.4052412151895999,-0.27683823492282594,-0.6138321031177785,0,-0.6730458281583412,4,-1.1502883692875705,-0.6744735004377967,-1.1490858642238606,4.0,3.0,3.0,3,3,-1.132970818037214,-2.041432714970881,-0.8740784726185438,-0.17396386881426337,0,-1.6782672051608325,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.8565596999633391,-0.8904489952953738,3,0,1,-0.49078071652118554,-0.6749394150019883,0.47030670723237633,3,-0.6730458281583412,2,-0.15527756015799463,-0.3626847392182116,-0.587200487129722,2.0,3.0,2.0,3,3,-0.6608551975081863,0.9646173827774945,-0.3448290213508372,-0.22136985886010727,0,-0.6480883911505919,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.7470359111514958,0.33081338440718744,4,0,2,-0.32077363743359794,-0.6749394150019883,-0.8848668057053172,2,-1.320189026189795,3,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,2.0,4.0,2.0,3,3,0.006101790223297585,-0.28790349128432857,-0.8740784726185438,1.3431466246578687,0,-1.6782672051608325,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.6375121223396525,-0.8904489952953738,4,0,5,0.8426922115050374,-0.6749394150019883,-0.34279740053023977,0,-0.1553312697331781,2,0.5080629792617226,-0.6744735004377967,-0.587200487129722,2.0,3.0,3.0,3,3,-0.12129448833215493,1.146802237186487,-0.8740784726185438,0.06930911222983373,0,-1.0226988689724974,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.08989317828043582,-0.8904489952953738,3,0,5,-0.8910369796441692,0.5193641252354988,-1.1559015082928559,0,0.49181192829827575,5,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,4.0,2.0,3.0,3,3,2.2392836143129835,-1.822241562010062,-0.8740784726185438,-0.5962365865377844,1,-1.6782672051608325,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1.0053447098379975,-0.15769156747383706,3,0,4,-0.5092178020212266,0.12126294515633641,-0.6138321031177785,0,2.174384243180056,5,0.010557574696934706,1.5080478280992995,0.817512955605625,3.0,2.0,2.0,3,3,2.3142226016985434,-1.194901365604959,2.3675744163961596,-0.5985201327915052,1,1.4766554127455294,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.1851310663988692,2.040580715990773,2,1,2,0.07841070211380188,-0.6749394150019883,-0.6138321031177785,0,-1.320189026189795,2,-0.9844532344326412,-0.3626847392182116,-1.1490858642238606,2.0,3.0,2.0,2,3,1.2201133858693687,-0.28790349128432857,0.9782946068184294,2.117444462073319,1,-1.6782672051608325,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.2243922874616842,-1.01257523326563,1,1,2,0.20575522289315498,1.3155664853938234,-0.34279740053023977,2,1.7860983243611834,2,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,4.0,4.0,4.0,3,3,-1.1179830205601016,-1.906545851610377,-0.8740784726185438,-0.4783693653357444,0,-1.6782672051608325,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.30894075590412245,-0.8904489952953738,4,0,2,0.09234570859639102,1.7136676654729859,1.2834108149949923,0,0.6212405679045665,3,1.17140351868144,1.1962590668797142,1.3793983326997636,2.0,1.0,2.0,3,4,-0.9905867420046497,0.8467330652187347,0.6078199909310349,-0.3788307103613401,0,0.4851083042606727,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1.0053447098379975,-0.6461965193548616,1,1,5,-0.7579040715566636,0.9174653053146611,-0.6138321031177785,0,2.174384243180056,3,-0.8186180995777119,-0.3626847392182116,-0.587200487129722,1.0,3.0,2.0,3,3,-1.1104891218215458,-1.7995666151520462,0.3608369136727716,-0.6317874942271852,0,0.7254833608630621,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7862971322143109,1.0635708122287242,4,0,2,-0.9276967659291344,2.5098700256313107,-0.07176269794270107,0,1.6566696847548927,3,2.1664143278110157,0.26089278322095877,0.5365702670585556,2.0,1.0,3.0,3,3,-1.125476919298658,0.7642140429276031,-0.3448290213508372,-0.644777825292621,0,-0.6480883911505919,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-1.7327500104580857,-1.01257523326563,4,0,1,-0.8224338708068072,-0.6749394150019883,-1.1559015082928559,1,-1.1907603865835044,3,-0.8186180995777119,-0.05089597799862642,-0.587200487129722,4.0,2.0,4.0,2,3,2.1193812344960876,0.2966062499445221,1.595752299964087,0.00829374705121166,1,0.7254833608630621,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.3482019769669375,-0.2798178054440932,3,1,1,-0.7817007749346235,0.12126294515633641,-0.8848668057053172,2,-0.4141885489457596,0,-0.8186180995777119,-0.05089597799862642,-0.587200487129722,4.0,4.0,3.0,2,3,0.545662499399329,-1.2620863933324133,1.595752299964087,-0.4565252196750939,1,0.7254833608630621,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-1.1851310663988692,0.2086871464369313,4,1,2,0.6070834095917224,-1.0730405950811506,1.2834108149949923,0,-0.8024744677646319,3,-0.48694782986785323,-0.6744735004377967,-1.1490858642238606,4.0,3.0,3.0,3,4,-0.14377618454782243,0.2966062499445221,-0.8740784726185438,0.5707893833261665,0,-1.6782672051608325,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.41846454471596584,-0.7683227573251177,3,1,1,-0.4444736180559662,0.5193641252354988,-0.34279740053023977,0,-0.5436171885520504,3,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,3.0,4.0,3.0,3,3,-0.9156477546190901,-1.603050409049243,-0.8740784726185438,-0.2606520780553632,0,-1.6782672051608325,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.5279883335278092,-0.5240702813846054,3,0,1,0.6765440572895514,-0.6749394150019883,-0.6138321031177785,1,-0.1553312697331781,3,0.5080629792617226,-0.3626847392182116,-0.8681431756767913,4.0,3.0,3.0,3,3,-0.8931660584034219,1.146802237186487,-0.5372833672663668,0.01071319151926118,0,-1.350483037066665,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
-1.6232262216462425,-0.15769156747383706,3,1,2,-0.3299921801836185,-0.6749394150019883,1.5544455175825311,1,-0.9319031073709227,2,-0.48694782986785323,-0.3626847392182116,-0.8681431756767913,2.0,1.0,2.0,3,4,-0.2786663618418308,0.7642140429276031,-0.13312924084375446,0.10094334864958025,0,-0.9571420353536639,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.9660834887751825,-1.01257523326563,2,1,3,-0.42217760768382356,-0.6749394150019883,-0.07176269794270107,0,-1.0613317469772134,6,-0.6527829647227825,-0.3626847392182116,-0.587200487129722,3.0,1.0,3.0,3,3,-0.06883719716226276,0.5888611205589477,0.05210806709994281,0.2155909929972922,0,0.12454571935708857,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.9660834887751825,0.08656090846667518,3,1,2,-0.2650336115032414,-0.6749394150019883,-0.07176269794270107,0,-1.320189026189795,1,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,4.0,2.0,3.0,4,3,0.1185102713016371,-0.28790349128432857,-0.8740784726185438,1.4512655493238285,0,-1.6782672051608325,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.30894075590412245,1.0635708122287242,1,1,1,-0.8024960923009489,-0.6749394150019883,1.5544455175825311,1,-0.2847599093394689,2,0.17639270955186404,1.5080478280992995,0.817512955605625,4.0,2.0,4.0,3,4,-0.675842994985298,0.7642140429276031,2.007390762061192,-0.4904671692732196,0,1.126108455200378,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4577257657787809,-0.8904489952953738,2,1,2,0.9329481765691916,1.3155664853938234,-0.34279740053023977,2,-0.1553312697331781,5,-0.6527829647227825,-0.3626847392182116,-0.587200487129722,3.0,2.0,3.0,1,3,0.028583486438965088,-1.0849622293236707,0.05210806709994281,0.10113992851260924,0,0.12454571935708857,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.9660834887751825,-0.03556532950358094,4,1,2,-0.8745293565801789,-0.6749394150019883,-0.6138321031177785,0,-0.8024744677646319,2,-0.32111269501292394,-0.6744735004377967,-0.025315110035583163,2.0,3.0,4.0,2,3,-1.2678609953312217,0.8811159911733732,-0.8740784726185438,-0.38717201201543344,0,0.7254833608630621,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.6375121223396525,1.918454478020517,2,0,3,2.522610839159938,2.1117688455521484,1.5544455175825311,2,-0.9319031073709227,3,-0.8186180995777119,-0.05089597799862642,-0.587200487129722,1.0,3.0,2.0,4,4,-0.675842994985298,-0.6386093360216389,1.595752299964087,2.3142209049653655,0,0.7254833608630621,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.1005825979564308,-0.8904489952953738,4,1,1,-0.9442043889931246,1.7136676654729859,-0.8848668057053172,0,2.4332415223926374,6,0.5080629792617226,-0.3626847392182116,-0.8681431756767913,3.0,4.0,2.0,3,3,-0.43603823535150665,-0.9101235383989117,-0.5372833672663668,-0.6604875318751021,0,-1.350483037066665,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.12915439934325085,1.3078232881692364,4,0,2,-0.9469913902896425,0.12126294515633641,-1.1559015082928559,1,1.1389551263297295,3,1.8347440581011571,-0.3626847392182116,1.9412837097939024,2.0,3.0,3.0,2,3,0.23841265111853313,0.9646173827774945,-0.6790918326778098,-0.634914844706976,0,0.409200391649392,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.0756072775870258,2.040580715990773,4,0,1,-0.3857322061139751,0.12126294515633641,0.47030670723237633,0,-0.4141885489457596,3,-0.15527756015799463,-0.6744735004377967,-1.1490858642238606,4.0,4.0,3.0,4,3,-0.24869076688760677,0.2966062499445221,-0.8740784726185438,-0.2858451736425917,0,-1.6782672051608325,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.5672495545906242,-1.01257523326563,3,0,1,0.9087227037609982,0.5193641252354988,-1.1559015082928559,3,-0.9319031073709227,2,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,3.0,2.0,3.0,3,3,-0.8107331722793064,-1.3400210254962601,-0.8740784726185438,1.0620374205263732,0,-1.6782672051608325,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.19941696709227916,-1.01257523326563,3,1,2,-0.8942527503709204,0.9174653053146611,-0.6138321031177785,0,-0.1553312697331781,2,-0.15527756015799463,-0.3626847392182116,-0.587200487129722,2.0,2.0,3.0,4,3,-1.1704403117299937,-0.1284917436764603,-0.3448290213508372,-0.5432639840244362,0,-0.6480883911505919,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1.3339160762735276,-0.4019440434143493,1,1,3,-0.7396813707717393,-0.27683823492282594,0.741341409819915,1,0.7506692075108573,2,0.3422278444067933,-0.6744735004377967,1.0984556441526943,4.0,2.0,2.0,2,3,-0.9606111470504257,-0.28790349128432857,-0.8740784726185438,-0.5768421768674696,0,1.2062334740678413,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.6232262216462425,-0.2798178054440932,3,0,2,-0.5705318305446188,0.9174653053146611,-0.6138321031177785,2,-0.9319031073709227,2,-0.8186180995777119,-0.3626847392182116,-0.587200487129722,3.0,3.0,3.0,3,3,-0.9456233495733141,-0.6386093360216389,0.3608369136727716,-0.08568654900458413,0,0.7254833608630621,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8565596999633391,-0.5240702813846054,3,0,2,0.9621044978250705,1.3155664853938234,0.47030670723237633,2,-0.025902630126887333,2,0.3422278444067933,-0.6744735004377967,0.817512955605625,1.0,1.0,1.0,3,3,-0.855696564710642,0.5888611205589477,-0.8740784726185438,0.04253140652876553,0,0.8456708891642568,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.9517975880817724,0.6971920983179558,3,1,2,2.061898086374029,-0.6749394150019883,-0.07176269794270107,1,-1.320189026189795,3,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,4.0,2.0,4.0,3,3,2.1868263231430913,-0.28790349128432857,-0.8740784726185438,5.964814812109702,1,-1.6782672051608325,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.08989317828043582,0.8193183362882119,2,1,1,-1.107351157196976,-0.27683823492282594,-1.1559015082928559,0,0.7506692075108573,2,1.3372386535363692,1.1962590668797142,2.5031690868880414,1.0,1.0,2.0,3,3,-1.192922007945662,0.8811159911733732,0.5152013369591861,-0.6560831836205128,0,1.2513037971807892,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0053447098379975,-1.01257523326563,2,0,2,0.7005551453826281,-0.6749394150019883,1.8254802201700697,0,-0.2847599093394689,0,0.3422278444067933,0.5726815444405439,0.817512955605625,3.0,4.0,3.0,3,4,-1.1104891218215458,1.1149198876649136,0.6078199909310349,0.09262650829066027,0,0.8456708891642568,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.114868498649841,-0.7683227573251177,2,0,2,-0.5340864289747702,1.7136676654729859,-0.8848668057053172,1,-0.9319031073709227,5,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,3.0,2.0,1.0,3,3,0.028583486438965088,-1.3400210254962601,-0.8740784726185438,-0.05740929178425619,0,-1.6782672051608325,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.23867818815509417,-0.8904489952953738,1,1,2,-0.27682477083466295,-0.27683823492282594,0.741341409819915,1,-0.5436171885520504,3,-0.8186180995777119,-0.05089597799862642,-0.587200487129722,3.0,4.0,3.0,2,3,-1.1179830205601016,-1.1646681031276047,1.595752299964087,-0.1793549635469204,0,0.7254833608630621,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.8422737992699292,-1.01257523326563,3,1,1,-0.35786219314879675,-0.6749394150019883,0.741341409819915,1,-1.1907603865835044,3,-0.8186180995777119,-0.6744735004377967,-0.587200487129722,4.0,1.0,3.0,3,3,0.028583486438965088,0.2966062499445221,-0.8740784726185438,0.6090468489771983,0,0.7254833608630621,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.3482019769669375,-0.15769156747383706,3,0,1,0.46773334476583095,-0.27683823492282594,1.2834108149949923,0,-0.4141885489457596,2,-0.15527756015799463,-0.3626847392182116,-1.1490858642238606,3.0,3.0,3.0,2,4,1.212619487130813,0.2966062499445221,-0.3448290213508372,0.08203639823363544,1,-1.6782672051608325,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8958209210261542,-0.7683227573251177,1,0,1,2.2998651201536284,2.5098700256313107,-0.34279740053023977,1,0.10352600947940344,6,0.5080629792617226,2.13162535053847,1.0984556441526943,4.0,4.0,3.0,3,3,-0.4435321340900625,0.6563045522391998,2.1570774755510485,0.3834472229335714,0,0.9440061395925072,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.6375121223396525,-0.4019440434143493,3,0,3,0.355181369329534,-0.6749394150019883,-0.07176269794270107,1,-0.025902630126887333,5,0.673898114116652,0.5726815444405439,1.660341021246833,3.0,4.0,2.0,3,3,2.0444422471105277,1.1733708617877985,0.3608369136727716,-0.15367671893875498,1,1.326421002369036,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.0756072775870258,-0.7683227573251177,2,1,2,1.5287232998786566,-0.6749394150019883,-0.8848668057053172,1,-0.6730458281583412,2,-0.32111269501292394,-0.3626847392182116,-0.587200487129722,2.0,2.0,2.0,3,3,-0.29365415931894245,0.4636090331527654,-0.2566207794728861,0.8978392294402674,0,-0.47639192214888515,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.4434398650853708,0.2086871464369313,2,1,2,-0.03264058031667778,0.12126294515633641,2.0965149227576085,1,2.6920988016052187,2,0.010557574696934706,-0.6744735004377967,0.5365702670585556,4.0,4.0,2.0,4,4,0.043571283916077425,-1.2975112261341617,-0.8740784726185438,-0.5566465362383347,0,1.025952181616049,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.7862971322143109,-0.15769156747383706,2,1,1,1.5128588309600166,-0.27683823492282594,-0.8848668057053172,0,-0.2847599093394689,6,-0.32111269501292394,-0.3626847392182116,-0.025315110035583163,1.0,3.0,3.0,2,3,-1.1704403117299937,-0.28790349128432857,-0.2566207794728861,0.40775158949013834,0,0.7254833608630621,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.6375121223396525,-0.8904489952953738,3,1,3,-0.9171919148884133,-1.0730405950811506,-0.34279740053023977,1,-1.1907603865835044,2,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,4.0,1.0,3.0,3,3,-1.1779342104685495,-0.8724132325131795,-0.8740784726185438,-0.11424103423687604,0,-1.6782672051608325,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.01963061053140752,-0.2798178054440932,2,1,1,-0.9508503151617441,0.9174653053146611,-0.6138321031177785,0,0.6212405679045665,4,-0.32111269501292394,-0.6744735004377967,-0.025315110035583163,4.0,1.0,3.0,4,3,0.7779733602945652,-1.0099449363317325,-0.8740784726185438,-0.616888034987838,1,0.7254833608630621,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.08989317828043582,-1.01257523326563,3,1,1,-0.8723855094290114,1.3155664853938234,-0.6138321031177785,2,0.49181192829827575,3,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,2.0,3.0,3.0,3,3,-0.21871517193338277,-1.822241562010062,-0.8740784726185438,-0.5917143045926218,0,-1.6782672051608325,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.6375121223396525,1.3078232881692364,3,1,1,-0.057080437839987966,-0.6749394150019883,-0.34279740053023977,1,-1.320189026189795,2,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,1.0,2.0,4.0,1,3,0.24590654985708896,-0.28790349128432857,-0.8740784726185438,1.8546323067314474,1,-1.6782672051608325,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1.2946548552107124,1.918454478020517,4,0,2,0.39055484732379875,-0.6749394150019883,-0.8848668057053172,0,-0.5436171885520504,3,0.010557574696934706,0.8844703056601291,0.5365702670585556,4.0,4.0,4.0,2,3,2.441618880253995,1.0272434264805859,1.4413878766776727,0.14427408691955335,1,1.025952181616049,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.0756072775870258,-0.8904489952953738,4,1,1,-0.587039453608609,-0.6749394150019883,0.19927200464483763,2,-0.6730458281583412,2,-0.15527756015799463,0.5726815444405439,-0.025315110035583163,4.0,4.0,3.0,3,3,1.976997158463524,0.9646173827774945,1.2429193324522825,-0.2747164491623226,1,0.3820904228596486,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.4434398650853708,2.1627069539610293,3,1,2,-0.6723645702250779,0.5193641252354988,1.8254802201700697,1,-0.4141885489457596,3,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,1.0,4.0,3.0,4,4,-1.1179830205601016,-1.6517595541516472,-0.8740784726185438,-0.4093964576412141,0,-1.6782672051608325,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.30894075590412245,2.040580715990773,3,1,1,-0.25924522419508894,-0.6749394150019883,1.0123761124074537,1,-0.1553312697331781,3,0.5080629792617226,0.8844703056601291,0.817512955605625,4.0,4.0,3.0,2,3,-0.95311724831187,1.146802237186487,0.8098970541423408,-0.31931415545060904,0,0.6162219714983397,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.7862971322143109,-0.03556532950358094,3,0,3,0.08891555315452293,0.5193641252354988,-0.8848668057053172,0,-0.4141885489457596,2,-0.8186180995777119,-0.05089597799862642,-0.587200487129722,3.0,4.0,3.0,2,3,0.6355892842620003,-1.2620863933324133,1.595752299964087,-0.08125090081316017,1,0.7254833608630621,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
-0.41846454471596584,1.0635708122287242,2,0,2,-0.013131571241052969,-0.6749394150019883,-0.6138321031177785,0,-0.5436171885520504,6,-0.15527756015799463,-0.3626847392182116,-0.587200487129722,3.0,4.0,3.0,2,3,1.3550035631633766,0.5888611205589477,-0.3448290213508372,-0.0514835430285257,1,-0.6480883911505919,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6767733434024675,0.5750658603476997,3,0,1,-0.5784640650039388,1.7136676654729859,-0.34279740053023977,2,-0.1553312697331781,3,-0.6527829647227825,-0.3626847392182116,-0.587200487129722,4.0,4.0,3.0,2,3,-0.00888600725381475,-1.0849622293236707,0.05210806709994281,-0.4318939308545349,0,0.12454571935708857,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.19941696709227916,0.08656090846667518,1,1,1,-0.14605009461344173,-0.6749394150019883,-0.34279740053023977,1,-1.320189026189795,2,-0.9844532344326412,-0.6744735004377967,-1.1490858642238606,3.0,4.0,3.0,3,3,-1.1179830205601016,-0.28790349128432857,-0.8740784726185438,1.682057869283858,0,-1.6782672051608325,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.5529636538972142,2.4069594299015415,4,0,5,-0.8565210405103714,0.12126294515633641,0.47030670723237633,0,-0.1553312697331781,2,-0.48694782986785323,-0.6744735004377967,-0.30625779858265256,4.0,4.0,3.0,2,3,-0.7507819823708584,-0.7661387341079338,-0.8740784726185438,-0.5299570394501643,0,0.4851083042606727,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.08989317828043582,1.0635708122287242,1,1,2,0.0597592318986441,2.5098700256313107,0.47030670723237633,1,-0.5436171885520504,3,-0.6527829647227825,-0.3626847392182116,-0.8681431756767913,3.0,3.0,3.0,3,3,2.419137184038328,-0.7262857972059666,0.05210806709994281,-0.01613697150311578,1,-0.7768607429018719,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
